accommodates,bedrooms,bathrooms,number_of_reviews,review_scores_rating,availability_30,reviews_per_month,cleaning_fee,security_deposit,bed_bath_ratio,cleaning_per_guest,host_is_superhost,instant_bookable,bedroom_per_guest,review_score_per_month,room_type_Private room,room_type_Shared room,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Villa,property_type_nan,neighbourhood_cleansed_Back Bay,neighbourhood_cleansed_Bay Village,neighbourhood_cleansed_Beacon Hill,neighbourhood_cleansed_Brighton,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Chinatown,neighbourhood_cleansed_Dorchester,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_East Boston,neighbourhood_cleansed_Fenway,neighbourhood_cleansed_Hyde Park,neighbourhood_cleansed_Jamaica Plain,neighbourhood_cleansed_Leather District,neighbourhood_cleansed_Longwood Medical Area,neighbourhood_cleansed_Mattapan,neighbourhood_cleansed_Mission Hill,neighbourhood_cleansed_North End,neighbourhood_cleansed_Roslindale,neighbourhood_cleansed_Roxbury,neighbourhood_cleansed_South Boston,neighbourhood_cleansed_South Boston Waterfront,neighbourhood_cleansed_South End,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Roxbury,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30,log_price
-0.5128199797921463,-0.22712953176516018,-0.3727330386167562,-0.8530327042877023,-1.3871026298515416,0.7948872229645911,-0.6598208125916716,0.4249772187456165,-0.756634009171522,0.020276191205803117,0.4662113902433137,-0.3529290683851657,-0.45719670992142347,0.101262297909425,-0.1560071239152069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.110873864173311
-1.1570286024163368,-0.22712953176516018,-0.3727330386167562,0.6175538848009802,0.2552939274983218,-0.19961895203959046,-0.5296823463611894,0.5710891146838031,-0.756634009171522,0.020276191205803117,0.9477336091833862,2.8334305376871374,-0.45719670992142347,2.017077486144305,0.0468444964616136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.060443010546419
0.7755972654562343,1.3295625493865928,-0.3727330386167562,-0.8530327042877023,0.9591781663625489,-0.7963226570420995,-0.3716919628700014,0.5710891146838031,-0.756634009171522,0.9337640291080784,0.3167784499083957,-0.3529290683851657,2.1872423363935973,0.10174161083204993,0.2062228272655609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.543294782270004
1.4198058880804247,1.3295625493865928,-0.3727330386167562,0.39975101530623347,0.6072360469304354,-0.000717717038754144,1.6064984078655058,0.6851490894382926,-0.756634009171522,0.9337640291080784,0.34386025170806533,-0.3529290683851657,-0.45719670992142347,-0.28182373936705807,1.1341175333290396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.017279836814924
-0.5128199797921463,1.3295625493865928,0.7640135585809497,0.0748041299715103,-0.09664819193379182,0.29763413546250034,-0.4486607479863036,1.2524107446470452,1.5843607229092218,0.3679787840876036,1.6084794400192617,-0.3529290683851657,-0.45719670992142347,2.018993301332539,0.10222203201067866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.983606621708336
-1.1570286024163368,-0.22712953176516018,-2.646226233012168,1.5360298280106592,0.48992200711973083,-0.3985201870404268,0.05218220680729859,-1.3696348968469934,-0.756634009171522,14.03053824783532,-1.3194232307172997,-0.3529290683851657,2.1872423363935973,2.017077486144305,0.4604366137384729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.110873864173311
0.7755972654562343,-0.22712953176516018,-0.3727330386167562,-0.8530327042877023,0.9591781663625489,1.1926896929662638,-0.06626506417075946,0.6851490894382926,-0.756634009171522,0.020276191205803117,0.4662113902433137,-0.3529290683851657,-0.45719670992142347,-0.8573635473408197,0.4109299777720837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.111987788356544
-0.5128199797921463,-0.22712953176516018,-0.3727330386167562,-0.8530327042877023,0.9591781663625489,-0.7963226570420995,-0.6485456343564004,0.2214417518358528,-0.756634009171522,0.020276191205803117,0.19737649335143465,-0.3529290683851657,2.1872423363935973,0.101262297909425,-0.043104915565338145,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.330733340286331
-1.1570286024163368,-0.22712953176516018,-0.3727330386167562,-1.3169511214173084,0.010889677892687893,-0.7963226570420995,-1.133056660431005,-1.3696348968469934,-0.756634009171522,0.020276191205803117,-1.3194232307172997,2.8334305376871374,-0.45719670992142347,2.017077486144305,-1.7326527376097822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.912023005428146
-0.5128199797921463,-0.22712953176516018,-0.3727330386167562,-0.2397659149484011,0.3726079673090263,-0.7963226570420995,-0.7411482948879828,-1.3696348968469934,-0.756634009171522,0.020276191205803117,-1.3194232307172997,2.8334305376871374,-0.45719670992142347,0.101262297909425,-0.17591031887975603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.912023005428146
-1.1570286024163368,-0.22712953176516018,3.0375067529763617,1.002640964230723,0.8418641265518444,-0.19961895203959046,0.10815400942781994,-1.3696348968469934,-0.756634009171522,-0.7827521344744297,-1.3194232307172997,2.8334305376871374,-0.45719670992142347,2.017077486144305,0.5053211830320089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.713572066704308
0.13138864283204396,-1.783821612916913,-0.3727330386167562,0.5792981699716323,0.72455008674114,-0.7963226570420995,1.8463379590397453,0.6851490894382926,1.1327290092299445,-1.5408573948841406,0.6187151286460559,-0.3529290683851657,2.1872423363935973,-1.8164687055136892,1.2244903177860607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.795790545596741
-0.5128199797921463,-0.22712953176516018,-2.646226233012168,1.1350443098505747,0.72455008674114,-0.7963226570420995,-0.38110517230951724,-1.3696348968469934,-0.756634009171522,14.03053824783532,-1.3194232307172997,-0.3529290683851657,2.1872423363935973,0.101262297909425,0.18978614944523492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2626798770413155
3.352431755952996,2.8862546305383456,-0.3727330386167562,0.7518613363986247,-0.44859031136590544,-0.7963226570420995,0.32564330137226283,1.0422410657732912,1.1327290092299445,1.5819726100420803,0.5378692760418118,-0.3529290683851657,-0.45719670992142347,-0.37763115851344486,0.5627221304513994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.017279836814924
1.4198058880804247,4.442946711690099,5.310999947371774,-0.8530327042877023,0.9591781663625489,-0.7963226570420995,-1.0289262828856698,1.0422410657732912,1.5843607229092218,0.17655947364584598,0.8190231879688318,-0.3529290683851657,-0.45719670992142347,1.252821226779573,-0.7668155660503395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.170483995038151
-0.5128199797921463,-0.22712953176516018,0.7640135585809497,1.168515924254662,0.48992200711973083,-0.7963226570420995,0.03065661192590307,-0.11648756337246749,-0.756634009171522,-0.3901264763221072,-0.22748970645632835,2.8334305376871374,-0.45719670992142347,0.101262297909425,0.44837614388432534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.564348191467836
-0.5128199797921463,-0.22712953176516018,-0.3727330386167562,1.2157797535282306,0.3726079673090263,-0.7963226570420995,-0.020772443395291825,-1.3696348968469934,-0.756634009171522,0.020276191205803117,-1.3194232307172997,-0.3529290683851657,-0.45719670992142347,0.101262297909425,0.4141379693059002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.51085950651685
-0.5128199797921463,-0.22712953176516018,-0.3727330386167562,1.0432165871012387,0.8418641265518444,-0.000717717038754144,1.3501006583931638,0.07932836835915898,-0.756634009171522,0.020276191205803117,0.014841771170735096,2.8334305376871374,-0.45719670992142347,0.101262297909425,1.0490138903881339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.564348191467836
-0.5128199797921463,-0.22712953176516018,-0.3727330386167562,0.3461790073862454,-0.21396223174449636,1.292140310466682,-0.8396814532458016,-1.3696348968469934,-0.756634009171522,0.020276191205803117,-1.3194232307172997,-0.3529290683851657,-0.45719670992142347,0.101262297909425,-0.34355464145070796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61512051684126
-0.5128199797921463,-0.22712953176516018,-0.3727330386167562,0.7207258248890057,0.48992200711973083,-0.7963226570420995,-0.4290546873615943,0.5710891146838031,-0.756634009171522,0.020276191205803117,0.66331932656565,2.8334305376871374,-0.45719670992142347,0.101262297909425,0.14260636514698005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.219507705176107
-1.1570286024163368,-0.22712953176516018,-0.3727330386167562,0.9813917890467063,0.020665847876912714,-0.7963226570420995,0.521431135249402,-1.3696348968469934,-0.756634009171522,0.020276191205803117,-1.3194232307172997,-0.3529290683851657,-0.45719670992142347,2.017077486144305,0.6755866317234953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02535169073515
2.064014510704615,1.3295625493865928,-0.3727330386167562,-0.5816578268729672,0.9591781663625489,1.292140310466682,-0.6373524581429186,0.9582204936660979,1.2404378095203037,0.9337640291080784,0.5987496572268184,-0.3529290683851657,2.1872423363935973,-0.5375552784683131,-0.03104009440314327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.303304908059076
0.7755972654562343,-0.22712953176516018,-0.3727330386167562,-1.3169511214173084,0.010889677892687893,-0.7963226570420995,-1.133056660431005,-1.3696348968469934,-0.756634009171522,0.020276191205803117,-1.3194232307172997,-0.3529290683851657,2.1872423363935973,-0.8573635473408197,-1.7326527376097822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.017279836814924
-1.1570286024163368,-0.22712953176516018,-0.3727330386167562,0.2879429192690184,0.72455008674114,-0.7963226570420995,-0.2983897785244444,-1.3696348968469934,-0.756634009171522,0.020276191205803117,-1.3194232307172997,2.8334305376871374,-0.45719670992142347,2.017077486144305,0.2508810999201693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.912023005428146
-1.1570286024163368,-0.22712953176516018,0.7640135585809497,0.6175538848009802,0.48992200711973083,1.8888440154691908,-0.41934452931215715,-1.3696348968469934,-0.756634009171522,-0.3901264763221072,-1.3194232307172997,-0.3529290683851657,-0.45719670992142347,2.017077486144305,0.1504072958812775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.330733340286331
0.7755972654562343,-0.22712953176516018,-0.3727330386167562,1.3771877817334834,-0.56590435117661,-0.1001683345391723,0.7321870893245271,0.33305622362860754,-0.756634009171522,0.020276191205803117,0.014841771170735096,-0.3529290683851657,-0.45719670992142347,-0.8573635473408197,0.7427041847166973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.709530201312334
-0.5128199797921463,-0.22712953176516018,-0.3727330386167562,-1.3169511214173084,0.010889677892687893,1.0932390754658456,-1.133056660431005,0.5031229558932003,1.2404378095203037,0.020276191205803117,0.571268033953818,-0.3529290683851657,-0.45719670992142347,0.101262297909425,-1.7326527376097822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.7535901911063645
8.506100736946518,2.8862546305383456,-0.3727330386167562,0.8374192915205062,-0.09664819193379182,1.7893933979687726,0.5932667381017037,0.6851490894382926,1.3240923570382113,1.5819726100420803,-0.29812722010807147,-0.3529290683851657,-0.45719670992142347,-1.0970049711502772,0.7028872636478847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.836281906951478
8.506100736946518,2.8862546305383456,3.0375067529763617,1.6405470807119824,0.3726079673090263,0.9937884579654275,1.4394325935113819,0.6851490894382926,1.3240923570382113,0.23572687975445203,-0.29812722010807147,-0.3529290683851657,-0.45719670992142347,-1.0970049711502772,1.0632520574612314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.303304908059076
